date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,CALIF CARBON 21 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Vintage of Purchase,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Vintage of Purchase,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max
2020-11-12,1991,58651.5,33001.0,22850.0,8175.0,6536.0,9288.0,1490.5,967.5,-494.0,448.5,-21.0,736.5,-102.0,715.5,56.8,37.4,18.9,7.35,10.6,4.2,43.0,15.5,10.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,17.35,16.68,0.67,0.04019999999999999,1.37,1883.0,0.909,7352500.0,0.0,127565875.0,20.63,16.68,17.51,17.08,8672250.0,8672250.0,97.0,17.51,789174.75,2023-09-01,7883075.25,710257.275,2020.0,16.93,16.68,0.25,0.015,1.2,812.0,0.841,27158991.0,21952313.0,45.85,16.68,18.1,17.35,56366432.0,56366432.0,97.0,17.35,8962262.688,2020-09-01,47404169.31,8066036.419199999,17.35,17.39,16.68,17.32,17.36
2020-11-13,1992,58651.5,33001.0,22850.0,8175.0,6536.0,9288.0,1490.5,967.5,-494.0,448.5,-21.0,736.5,-102.0,715.5,56.8,37.4,18.9,7.35,10.6,4.2,43.0,15.5,10.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,17.35,16.68,0.67,0.04019999999999999,1.37,1883.0,0.909,7352500.0,0.0,127565875.0,20.63,16.68,17.51,17.08,8672250.0,8672250.0,97.0,17.51,789174.75,2023-09-01,7883075.25,710257.275,2020.0,16.93,16.68,0.25,0.015,1.2,812.0,0.841,27158991.0,21952313.0,45.85,16.68,18.1,17.35,56366432.0,56366432.0,97.0,17.35,8962262.688,2020-09-01,47404169.31,8066036.419199999,17.34,17.38,16.68,17.32,17.36
2020-11-14,1993,58651.5,33001.0,22850.0,8175.0,6536.0,9288.0,1490.5,967.5,-494.0,448.5,-21.0,736.5,-102.0,715.5,56.8,37.4,18.9,7.35,10.6,4.2,43.0,15.5,10.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,17.35,16.68,0.67,0.04019999999999999,1.37,1883.0,0.909,7352500.0,0.0,127565875.0,20.63,16.68,17.51,17.08,8672250.0,8672250.0,97.0,17.51,789174.75,2023-09-01,7883075.25,710257.275,2020.0,16.93,16.68,0.25,0.015,1.2,812.0,0.841,27158991.0,21952313.0,45.85,16.68,18.1,17.35,56366432.0,56366432.0,97.0,17.35,8962262.688,2020-09-01,47404169.31,8066036.419199999,17.33,17.36,16.68,17.32,17.36
2020-11-15,1994,58651.5,33001.0,22850.0,8175.0,6536.0,9288.0,1490.5,967.5,-494.0,448.5,-21.0,736.5,-102.0,715.5,56.8,37.4,18.9,7.35,10.6,4.2,43.0,15.5,10.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,17.35,16.68,0.67,0.04019999999999999,1.37,1883.0,0.909,7352500.0,0.0,127565875.0,20.63,16.68,17.51,17.08,8672250.0,8672250.0,97.0,17.51,789174.75,2023-09-01,7883075.25,710257.275,2020.0,16.93,16.68,0.25,0.015,1.2,812.0,0.841,27158991.0,21952313.0,45.85,16.68,18.1,17.35,56366432.0,56366432.0,97.0,17.35,8962262.688,2020-09-01,47404169.31,8066036.419199999,17.33,17.36,16.68,17.32,17.36
2020-11-16,1995,58651.5,33001.0,22850.0,8175.0,6536.0,9288.0,1490.5,967.5,-494.0,448.5,-21.0,736.5,-102.0,715.5,56.8,37.4,18.9,7.35,10.6,4.2,43.0,15.5,10.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,17.35,16.68,0.67,0.04019999999999999,1.37,1883.0,0.909,7352500.0,0.0,127565875.0,20.63,16.68,17.51,17.08,8672250.0,8672250.0,97.0,17.51,789174.75,2023-09-01,7883075.25,710257.275,2020.0,16.93,16.68,0.25,0.015,1.2,812.0,0.841,27158991.0,21952313.0,45.85,16.68,18.1,17.35,56366432.0,56366432.0,97.0,17.35,8962262.688,2020-09-01,47404169.31,8066036.419199999,17.33,17.36,16.68,17.32,17.36
2020-11-17,1996,58651.5,33001.0,22850.0,8175.0,6536.0,9288.0,1490.5,967.5,-494.0,448.5,-21.0,736.5,-102.0,715.5,56.8,37.4,18.9,7.35,10.6,4.2,43.0,15.5,10.0,0.0,2.5,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,17.35,16.68,0.67,0.04019999999999999,1.37,1883.0,0.909,7352500.0,0.0,127565875.0,20.63,16.68,17.51,17.08,8672250.0,8672250.0,97.0,17.51,789174.75,2023-09-01,7883075.25,710257.275,2020.0,16.93,16.68,0.25,0.015,1.2,812.0,0.841,27158991.0,21952313.0,45.85,16.68,18.1,17.35,56366432.0,56366432.0,97.0,17.35,8962262.688,2020-09-01,47404169.31,8066036.419199999,17.32,17.35,16.68,17.32,17.36
2020-11-18,1997,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.31,17.34,16.68,17.12,17.31
2020-11-19,1998,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.25,17.29,16.68,17.12,17.31
2020-11-20,1999,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.22,17.28,16.68,17.12,17.31
2020-11-21,2000,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.22,17.28,16.68,17.12,17.31
2020-11-22,2001,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.22,17.28,16.68,17.12,17.31
2020-11-23,2002,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.22,17.28,16.68,17.12,17.31
2020-11-24,2003,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.12,17.18,16.68,17.12,17.31
2020-11-25,2004,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.18,17.18,16.68,17.18,17.25
2020-11-26,2005,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.18,17.18,16.68,17.18,17.25
2020-11-27,2006,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.18,17.18,16.68,17.18,17.25
2020-11-28,2007,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.22,17.22,16.68,17.18,17.25
2020-11-29,2008,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.22,17.22,16.68,17.18,17.25
2020-11-30,2009,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.22,17.22,16.68,17.18,17.25
2020-12-01,2010,55087.0,32461.5,22905.0,8881.0,7213.5,7592.0,1152.5,-1762.5,-389.5,1872.0,-91.5,252.0,-466.5,-880.5,63.349999999999994,33.55,21.2,7.95,8.65,5.699999999999999,43.5,16.0,8.0,0.0,2.5,4.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.25,17.25,16.68,17.18,17.25
2020-12-02,2011,105159.0,52592.0,41576.0,11369.0,21323.0,23228.0,603.0,2734.0,3402.0,-598.0,190.0,1870.0,-2335.0,-37.0,50.0,39.5,10.8,20.3,22.1,0.6,73.0,21.0,13.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.34,17.34,16.68,17.34,17.41
2020-12-03,2012,105159.0,52592.0,41576.0,11369.0,21323.0,23228.0,603.0,2734.0,3402.0,-598.0,190.0,1870.0,-2335.0,-37.0,50.0,39.5,10.8,20.3,22.1,0.6,73.0,21.0,13.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.36,17.36,16.68,17.34,17.41
2020-12-04,2013,105159.0,52592.0,41576.0,11369.0,21323.0,23228.0,603.0,2734.0,3402.0,-598.0,190.0,1870.0,-2335.0,-37.0,50.0,39.5,10.8,20.3,22.1,0.6,73.0,21.0,13.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.41,17.41,16.68,17.34,17.41
2020-12-05,2014,105159.0,52592.0,41576.0,11369.0,21323.0,23228.0,603.0,2734.0,3402.0,-598.0,190.0,1870.0,-2335.0,-37.0,50.0,39.5,10.8,20.3,22.1,0.6,73.0,21.0,13.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.39,17.39,16.68,17.34,17.41
2020-12-06,2015,56437.0,33643.5,22988.5,8556.0,7640.0,6856.0,1768.5,1350.0,1182.0,83.5,-325.0,426.5,-736.0,616.0,64.5,32.5,19.6,8.3,7.699999999999999,7.6,44.5,15.5,8.5,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.39,17.39,16.68,17.34,17.41
2020-12-07,2016,56437.0,33643.5,22988.5,8556.0,7640.0,6856.0,1768.5,1350.0,1182.0,83.5,-325.0,426.5,-736.0,616.0,64.5,32.5,19.6,8.3,7.699999999999999,7.6,44.5,15.5,8.5,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.39,17.39,16.68,17.34,17.41
2020-12-08,2017,56437.0,33643.5,22988.5,8556.0,7640.0,6856.0,1768.5,1350.0,1182.0,83.5,-325.0,426.5,-736.0,616.0,64.5,32.5,19.6,8.3,7.699999999999999,7.6,44.5,15.5,8.5,0.0,2.5,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.4,17.4,16.68,17.34,17.41
2020-12-09,2018,56525.0,32112.5,23028.5,9551.0,5881.0,1821.5,1767.5,88.0,-1531.0,40.0,995.0,-1759.0,-5034.5,-1.0,62.4,32.55,20.75,6.4,2.15,7.65,42.0,15.0,9.0,2.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,18.01,17.71,0.3,0.0169,1.12,1668.0,0.795,7017500.0,0.0,126385175.0,24.32,22.46,23.19,23.1,8306250.0,8306250.0,86.0,23.16,1702781.25,2024-09-01,6603468.75,1532503.125,2021.0,17.8,17.71,0.09,0.0051,1.24,679.0,0.894,29244395.0,18298405.0,41.4,17.71,19.16,18.11,54773607.0,54773607.0,86.0,18.11,5806002.342,2021-09-01,48967604.66,5225402.1078,17.48,17.48,16.68,17.47,17.52
