date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,week_idx
2021-04-20,2147.0,120241.0,35793.0,36763.0,13269.0,25816.0,50027.0,700.0,-19.0,-2165.0,-2040.0,-200.0,-279.0,1137.0,700.0,29.8,30.6,11.0,21.5,41.6,0.6,79.0,20.0,15.0,5.0,4.0,17.0,4.0,2024.0,19.04,17.71,1.33,0.075,1.23,1915.0,0.9059999999999999,7017500.0,0.0,133613200.0,21.0,17.71,19.41,19.2,8306250.0,8306250.0,92.0,19.5,780787.5,7525462.5,702708.75,2021.0,18.8,17.71,1.09,0.06509999999999999,1.48,503.0,0.799,71647138.0,20183878.0,41.4,17.71,19.8,18.77,71647138.0,71647138.0,92.0,19.0,14329427.6,57317710.4,12896484.84,18.017142857142858,18.807142857142857,17.71,17.99,18.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2021-04-27,2154.0,127453.0,30863.0,41363.0,11838.0,21573.0,51462.0,1100.0,7212.0,-4930.0,4600.0,-1431.0,-4243.0,1435.0,400.0,24.2,32.5,9.3,16.9,40.4,0.9,81.0,21.0,16.0,4.0,4.0,18.0,4.0,2024.0,19.04,17.71,1.33,0.075,1.23,1915.0,0.9059999999999999,7017500.0,0.0,133613200.0,21.0,17.71,19.41,19.2,8306250.0,8306250.0,92.0,19.5,780787.5,7525462.5,702708.75,2021.0,18.8,17.71,1.09,0.06509999999999999,1.48,503.0,0.799,71647138.0,20183878.0,41.4,17.71,19.8,18.77,71647138.0,71647138.0,92.0,19.0,14329427.6,57317710.4,12896484.84,18.42142857142857,19.21142857142857,17.71,18.1,18.609999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2021-05-04,2161.0,116713.0,29925.0,36677.0,13495.0,26126.0,51615.0,1100.0,-10740.0,-938.0,-4686.0,1657.0,4553.0,153.0,0.0,25.6,31.4,11.6,22.4,44.2,0.9,78.0,21.0,16.0,4.0,4.0,19.0,4.0,2024.0,19.04,17.71,1.33,0.075,1.23,1915.0,0.9059999999999999,7017500.0,0.0,133613200.0,21.0,17.71,19.41,19.2,8306250.0,8306250.0,92.0,19.5,780787.5,7525462.5,702708.75,2021.0,18.8,17.71,1.09,0.06509999999999999,1.48,503.0,0.799,71647138.0,20183878.0,41.4,17.71,19.8,18.77,71647138.0,71647138.0,92.0,19.0,14329427.6,57317710.4,12896484.84,18.66857142857143,19.34142857142857,17.71,18.56,18.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2021-05-11,2168.0,120485.0,30073.0,37974.0,14321.0,25991.0,51058.0,1600.0,3772.0,148.0,1297.0,826.0,-135.0,-557.0,500.0,25.0,31.5,11.9,21.6,42.4,1.3,80.0,21.0,17.0,5.0,4.0,19.0,4.0,2024.0,19.04,17.71,1.33,0.075,1.23,1915.0,0.9059999999999999,7017500.0,0.0,133613200.0,21.0,17.71,19.41,19.2,8306250.0,8306250.0,92.0,19.5,780787.5,7525462.5,702708.75,2021.0,18.8,17.71,1.09,0.06509999999999999,1.48,503.0,0.799,71647138.0,20183878.0,41.4,17.71,19.8,18.77,71647138.0,71647138.0,92.0,19.0,14329427.6,57317710.4,12896484.84,18.775714285714287,19.412857142857145,17.71,18.72,18.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2021-05-18,2175.0,126192.0,28158.0,37308.0,13381.0,25272.0,54975.0,2332.0,5707.0,-1915.0,-666.0,-940.0,-719.0,3917.0,732.0,22.3,29.6,10.6,20.0,43.6,1.8,82.0,21.0,17.0,4.0,4.0,20.0,4.0,2024.0,19.04,17.71,1.33,0.075,1.23,1915.0,0.9059999999999999,7017500.0,0.0,133613200.0,21.0,17.71,19.41,19.2,8306250.0,8306250.0,92.0,19.5,780787.5,7525462.5,702708.75,2021.0,18.8,17.71,1.09,0.06509999999999999,1.48,503.0,0.799,71647138.0,20183878.0,41.4,17.71,19.8,18.77,71647138.0,71647138.0,92.0,19.0,14329427.6,57317710.4,12896484.84,19.234285714285715,19.86285714285714,17.71,18.75,19.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2021-05-25,2182.0,127044.0,22193.0,37461.0,13247.0,25116.0,59623.0,362.0,852.0,-5965.0,153.0,-134.0,-156.0,4648.0,-1970.0,17.5,29.5,10.4,19.8,46.9,0.3,86.0,21.0,17.0,4.0,4.0,22.0,4.0,2024.0,23.025714285714287,17.71,5.315714285714286,0.30017142857142864,1.4185714285714286,1837.857142857143,0.8837142857142857,7017500.0,0.0,161582950.0,24.437142857142856,17.71,22.967142857142854,22.75714285714286,8306250.0,8306250.0,110.0,28.75714285714286,965898.2142857143,7340351.785714285,869308.3928571428,2021.0,22.657142857142855,17.71,4.947142857142857,0.2798142857142857,1.7971428571428572,476.42857142857144,0.6970000000000001,71316622.0,20484006.57142857,48.771428571428565,17.71,23.69142857142857,21.830000000000002,71316622.0,71316622.0,110.0,22.78,21898488.971428573,49418133.02857143,19708640.074285716,19.237142857142857,19.849999999999998,17.71,19.13,19.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2021-06-01,2189.0,128069.0,22698.0,42665.0,13507.0,28014.0,67289.0,90.0,1025.0,505.0,5204.0,260.0,2898.0,7666.0,-272.0,17.7,33.3,10.5,21.9,52.5,0.1,88.0,22.0,17.0,4.0,4.0,23.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,19.34714285714286,19.92142857142857,17.71,19.28,19.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
2021-06-08,2196.0,134947.0,27564.0,48398.0,13488.0,27292.0,67968.0,806.0,6878.0,4866.0,5733.0,-19.0,-722.0,679.0,716.0,20.4,35.9,10.0,20.2,50.4,0.6,91.0,22.0,17.0,4.0,4.0,24.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,19.91857142857143,20.482857142857142,17.71,19.54,20.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2021-06-15,2203.0,140103.0,28281.0,50486.0,13395.0,27706.0,71580.0,1049.0,5156.0,717.0,2088.0,-93.0,414.0,3612.0,243.0,20.2,36.0,9.6,19.8,51.1,0.7,93.0,22.0,17.0,4.0,4.0,25.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,20.548571428571428,21.099999999999998,17.71,20.07,21.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2021-06-22,2210.0,142208.0,30986.0,51924.0,12991.0,26822.0,70942.0,1159.0,2105.0,2705.0,1438.0,-404.0,-884.0,-638.0,110.0,21.8,36.5,9.1,18.9,49.9,0.8,94.0,22.0,17.0,4.0,4.0,24.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,21.422857142857143,21.935714285714287,17.71,21.01,21.859999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
2021-06-29,2217.0,128225.0,25045.0,44665.0,11880.0,25664.0,71088.0,1514.0,-13983.0,-5941.0,-7259.0,-1111.0,-1158.0,146.0,355.0,19.5,34.8,9.3,20.0,55.4,1.2,89.0,17.0,17.0,4.0,4.0,24.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,21.729999999999997,22.132857142857144,17.71,21.59,21.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2021-07-06,2224.0,133752.0,26245.0,47486.0,12081.0,26953.0,72194.0,2114.0,5527.0,1200.0,2821.0,201.0,1289.0,1106.0,600.0,19.6,35.5,9.0,20.2,54.0,1.6,92.0,18.0,17.0,4.0,5.0,25.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,22.532857142857146,22.885714285714283,17.71,21.69,22.890000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
2021-07-13,2231.0,139878.0,32760.0,48791.0,11961.0,32171.0,72273.0,1908.0,6126.0,6515.0,1305.0,-120.0,5218.0,79.0,-206.0,23.4,34.9,8.6,23.0,51.7,1.4,99.0,19.0,17.0,4.0,5.0,28.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,23.24857142857143,23.59714285714286,17.71,22.87,23.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
2021-07-20,2238.0,144286.0,34520.0,49607.0,12011.0,34458.0,73879.0,1863.0,4408.0,1760.0,816.0,50.0,2287.0,1606.0,-45.0,23.9,34.4,8.3,23.9,51.2,1.3,98.0,19.0,17.0,4.0,5.0,28.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,22.464285714285715,22.895714285714288,17.71,22.16,23.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2021-07-27,2245.0,147731.0,32950.0,49902.0,11912.0,34557.0,75967.0,2338.0,3445.0,-1570.0,295.0,-99.0,99.0,2088.0,475.0,22.3,33.8,8.1,23.4,51.4,1.6,100.0,20.0,17.0,4.0,5.0,28.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,22.214285714285715,22.67142857142857,17.71,22.03,22.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2021-08-03,2252.0,132666.0,25079.0,39523.0,11890.0,34258.0,75501.0,2235.0,-15065.0,-7871.0,-10379.0,-22.0,-299.0,-466.0,-103.0,18.9,29.8,9.0,25.8,56.9,1.7,93.0,17.0,16.0,4.0,5.0,28.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,22.31714285714286,22.611428571428572,17.71,22.05,22.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
2021-08-10,2259.0,133321.0,25270.0,40280.0,13376.0,32534.0,74293.0,2280.0,655.0,191.0,757.0,1486.0,-1724.0,-1208.0,45.0,19.0,30.2,10.0,24.4,55.7,1.7,95.0,17.0,16.0,5.0,4.0,28.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,22.91857142857143,23.205714285714286,17.71,22.81,23.080000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
2021-08-17,2266.0,134178.0,25995.0,42233.0,14029.0,28906.0,73308.0,3150.0,857.0,725.0,1953.0,653.0,-3628.0,-985.0,870.0,19.4,31.5,10.5,21.5,54.6,2.3,97.0,18.0,15.0,5.0,4.0,27.0,4.0,2024.0,23.69,17.71,5.9799999999999995,0.33770000000000006,1.45,1825.0,0.88,7017500.0,0.0,166244575.0,25.01,17.71,23.56,23.35,8306250.0,8306250.0,113.0,30.3,996750.0,7309500.0,897075.0,2021.0,23.3,17.71,5.589999999999999,0.3156,1.85,472.0,0.68,71261536.0,20534028.0,50.0,17.71,24.34,22.34,71261536.0,71261536.0,113.0,23.41,23159999.2,48101536.8,20843999.28,23.26142857142857,23.584285714285716,17.71,23.19,23.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
2021-08-24,2273.0,137486.0,27132.0,45687.0,14052.0,28052.0,75137.0,3435.0,3308.0,1137.0,3454.0,23.0,-854.0,1829.0,285.0,19.7,33.2,10.2,20.4,54.7,2.5,96.0,18.0,15.0,5.0,4.0,25.0,4.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,22.375714285714285,22.734285714285715,17.71,22.02,23.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
2021-08-31,2280.0,139127.0,28898.0,38402.0,14856.0,29058.0,73378.0,2548.0,1641.0,1766.0,-7285.0,804.0,1006.0,-1759.0,-887.0,20.8,27.6,10.7,20.9,52.7,1.8,95.0,18.0,15.0,5.0,4.0,27.0,6.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,24.75857142857143,25.09,17.71,23.49,25.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
2021-09-07,2287.0,134625.0,24197.0,36925.0,15029.0,25340.0,72681.0,2427.0,-4502.0,-4701.0,-1477.0,173.0,-3718.0,-697.0,-121.0,18.0,27.4,11.2,18.8,54.0,1.8,101.0,20.0,15.0,5.0,4.0,28.0,6.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,24.312857142857144,24.602857142857143,17.71,23.99,24.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
2021-09-14,2294.0,135003.0,22767.0,35827.0,15857.0,23599.0,72469.0,2803.0,378.0,-1430.0,-1098.0,828.0,-1741.0,-212.0,376.0,16.9,26.5,11.7,17.5,53.7,2.1,100.0,20.0,16.0,5.0,4.0,28.0,6.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,24.075714285714287,24.330000000000002,17.71,23.890000000000004,24.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
2021-09-21,2301.0,131964.0,18786.0,33423.0,16725.0,17197.0,71580.0,4291.0,-3039.0,-3981.0,-2404.0,868.0,-6402.0,-889.0,1488.0,14.2,25.3,12.7,13.0,54.2,3.3,102.0,20.0,17.0,5.0,4.0,26.0,6.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,25.455714285714286,25.698571428571427,17.71,25.21,25.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
2021-09-28,2308.0,108231.0,15511.0,29458.0,14340.0,24722.0,65534.0,4148.0,-23733.0,-3275.0,-3965.0,-2385.0,7525.0,-6046.0,-143.0,14.3,27.2,13.2,22.8,60.6,3.8,93.0,13.0,16.0,4.0,4.0,26.0,4.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,26.50142857142857,26.672857142857143,17.71,25.73,26.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
2021-10-05,2315.0,108397.0,16253.0,30311.0,15798.0,25762.0,63468.0,3242.0,166.0,742.0,853.0,1458.0,1040.0,-2066.0,-906.0,15.0,28.0,14.6,23.8,58.6,3.0,94.0,14.0,16.0,4.0,4.0,25.0,4.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,28.147142857142857,28.232857142857142,17.71,27.15,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
2021-10-12,2322.0,115050.0,17874.0,34129.0,18005.0,25355.0,61919.0,3578.0,6653.0,1621.0,3818.0,2207.0,-407.0,-1549.0,336.0,15.5,29.7,15.6,22.0,53.8,3.1,99.0,16.0,15.0,4.0,4.0,27.0,4.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,27.601428571428574,27.68142857142857,17.71,27.169999999999998,28.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
2021-10-19,2329.0,111931.0,15824.0,31260.0,17748.0,23598.0,60515.0,4416.0,-3119.0,-2050.0,-2869.0,-257.0,-1757.0,-1404.0,838.0,14.1,27.9,15.9,21.1,54.1,3.9,99.0,14.0,15.0,4.0,4.0,27.0,5.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,28.011428571428574,28.108571428571427,17.71,27.84,28.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
2021-10-26,2336.0,114715.0,25612.0,29043.0,8688.0,17571.0,56906.0,5170.0,2784.0,9788.0,-2217.0,-9060.0,-6027.0,-3609.0,754.0,22.3,25.3,7.6,15.3,49.6,4.5,102.0,16.0,14.0,4.0,5.0,28.0,4.0,2024.0,34.01,17.71,16.3,0.92,1.2,1690.0,0.8809999999999999,7017500.0,0.0,238665175.0,50.0,17.71,37.28000000000001,32.01,8306250.0,8306250.0,110.0,35.1,988443.0,7317806.0,889598.7000000001,2021.0,28.26,17.71,10.55,0.596,1.51,482.0,0.813,37277102.0,22282607.0,65.0,17.71,33.23,31.76,68598217.0,68598217.0,110.0,31.76,12827866.0,55770350.0,11545079.4,29.858571428571427,29.942857142857143,17.71,28.44,30.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
